week,week_JP,weeknum,pref,newcase_day,newdeath_day,emergency,GZnew,cumGZ,newcaseday14,resview,in_city,in_pref,out_pref,treat,avg_temp,avg_rain,infectious_l1,infectious_l2,sum_pop,pop_resid,tests,newcase_lead1,newcase_lead2,tests_lead1,tests_lead2,cumcases,susceptible,sales_per,customers_per
2021-02-15,2021年2月第3週,60,Ibaraki,211,9,0,0,0,206,-28.442976376,4.033567909,-1.773517746,-20.946989265,Neighboring_prefs,45.39714285714286,10.452380952380953,453.415305605234,398.519639089484,2879230,2860000,363,174,235,89,230,5581,2854419,477586.62790697673,196.47674418604652
2021-02-15,2021年2月第3週,60,Nagano,13,2,0,0,0,11,-26.966546441,5.049121662,-5.616471622,-44.76889509,Neighboring_prefs,37.933571428571426,3.6607142857142856,36.56696411939447,30.476622632099907,2134311,2049000,3521,6,10,3165,3370,2358,2046642,472999.8382352941,282.61764705882354
2021-02-15,2021年2月第3週,60,Shizuoka,156,0,0,0,0,158,-32.81528152,3.951162257,-2.41864786,-39.067158235,Neighboring_prefs,47.77142857142857,6.404761904761905,274.06530895182095,308.94689167323264,3738020,3644000,11021,138,114,11490,10636,5003,3638997,445115.025862069,206.69827586206895
2021-02-15,2021年2月第3週,60,Tochigi,75,7,0,0,0,66,-36.766630042,4.959536118,-7.658431787,-30.363163811,Neighboring_prefs,44.33,5.857142857142857,169.85617764119073,143.24287636081567,1970496,1934000,1630,56,73,1740,0,4037,1929963,510775.3448275862,272.2068965517241
2021-02-15,2021年2月第3週,60,Yamanashi,7,0,0,163,2330,7,-25.394902381,4.53235361,-3.191928856,-35.878086902,Yamanashi,41.15428571428571,6.071428571428571,29.82009338460458,18.017342150394192,836037,811000,113,4,2,54,63,935,810065,524350,253.94444444444446
2021-02-22,2021年2月第4週,61,Gunma,127,1,0,0,0,136,-32.926469272,5.769157139,-6.966047349,-29.55825664,Neighboring_prefs,43.7,0,248.50368961572283,236.1548443366207,1987248,1942000,2666,99,92,2830,3146,4502,1937498,497164.81,145.85
2021-02-22,2021年2月第4週,61,Ibaraki,174,6,0,0,0,213,-25.00966534,7.063432825,-12.403324516,-24.017046442,Neighboring_prefs,43.64,0,398.4518344528638,418.76171186714606,2883923,2860000,89,235,194,230,306,5755,2854245,634044.476744186,242.63953488372093
2021-02-22,2021年2月第4週,61,Nagano,6,0,0,0,0,6,-20.069584609,6.263982688,-10.567574251,-38.486831643,Neighboring_prefs,37.721428571428575,0.16071428571428573,32.98700123991878,28.445676012261146,2133706,2049000,3165,10,43,3370,3286,2364,2046636,535400.6470588235,318.0147058823529
2021-02-22,2021年2月第4週,61,Shizuoka,138,1,0,0,0,136,-34.254206256,5.281189095,-7.63755224,-41.46214425,Neighboring_prefs,49.75999999999999,0.33333333333333337,312.07168784952137,268.62644503300766,3736466,3644000,11490,114,140,10636,11449,5141,3638859,493467.8362068966,227.2844827586207
2021-02-22,2021年2月第4週,61,Tochigi,56,1,0,0,0,64,-31.39731002,6.443014393,-13.988794093,-29.51736985,Neighboring_prefs,42.59428571428572,0,144.49610605102762,141.77195445138486,1973593,1934000,1740,73,118,0,995,4093,1929907,660388.7931034482,343.7241379310345
2021-02-22,2021年2月第4週,61,Yamanashi,4,1,0,168,2498,3,-22.77757274,7.037318878,-10.531688847,-33.391499524,Yamanashi,41.97714285714286,0,18.534515762374507,12.837772092836556,834375,811000,54,2,10,63,170,939,810061,635189.4444444445,295.8333333333333
2021-03-01,2021年3月第1週,62,Gunma,99,3,0,0,0,94,-33.00407758,4.264822897,-2.79937624,-22.756350567,Neighboring_prefs,47.69857142857143,1,235.7948621624752,203.7443758391085,1985483,1942000,2830,92,126,3146,3092,4601,1937399,533477.15,153.79
2021-03-01,2021年3月第1週,62,Ibaraki,235,7,0,0,0,204,-28.431356708,4.874875763,-5.574037436,-18.964314484,Neighboring_prefs,48.285714285714285,2.8571428571428568,418.88968591475617,438.6748165182909,2883006,2860000,230,194,215,306,468,5990,2854010,656129.8720930233,248.46511627906978
2021-03-01,2021年3月第1週,62,Nagano,10,0,0,0,0,10,-22.592312844,4.456167583,-6.927009259,-37.995536542,Neighboring_prefs,43.115,3.0535714285714284,28.80332455004788,65.73964300553446,2119236,2049000,3370,43,115,3286,3984,2374,2046626,475547.39705882355,286.05882352941177
2021-03-01,2021年3月第1週,62,Shizuoka,114,5,0,0,0,116,-33.010702287,3.792489837,-4.172218946,-40.082336197,Neighboring_prefs,53.68571428571428,4.476190476190476,269.0936103282175,271.2577963507548,3726109,3644000,10636,140,99,11449,10675,5255,3638745,447093.6034482759,211.6206896551724
2021-03-01,2021年3月第1週,62,Tochigi,73,2,0,0,0,71,-36.272091033,4.808406296,-9.345352667,-27.329672528,Neighboring_prefs,47.917142857142856,2.7857142857142856,142.13686651825287,202.270725629532,1971969,1934000,0,118,138,995,860,4166,1929834,593614.051724138,312.5689655172414
2021-03-01,2021年3月第1週,62,Yamanashi,2,0,0,187,2685,2,-25.239154268,4.876005265,-4.970535618,-30.506732269,Yamanashi,45.75714285714286,1.3214285714285714,12.946494927613786,18.921956973010044,839582,811000,63,10,5,170,73,941,810059,578202.3333333334,268.94444444444446
2021-03-08,2021年3月第2週,63,Gunma,92,3,0,0,0,94,-26.290443505,3.924926989,-3.132530748,-23.009646187,Neighboring_prefs,49.1,6.142857142857143,203.41103568938576,231.09085337696996,1979695,1942000,3146,126,124,3092,3166,4693,1937307,583312.71,172.12
2021-03-08,2021年3月第2週,63,Ibaraki,194,5,0,0,0,182,-27.85871709,4.332535204,-5.093018427,-16.901069898,Neighboring_prefs,48.75714285714286,8.261904761904763,438.84381008252535,420.3909293837227,2882727,2860000,306,215,252,468,755,6184,2853816,719127.2558139535,264.59302325581393
2021-03-08,2021年3月第2週,63,Nagano,43,0,0,0,0,57,-22.864082324,3.55915467,-3.256778056,-24.632094822,Neighboring_prefs,43.00571428571429,3,65.03701970005463,170.11861220804144,2138214,2049000,3286,115,179,3984,5030,2417,2046583,544725.6323529412,316.38235294117646
2021-03-08,2021年3月第2週,63,Shizuoka,140,4,0,0,0,136,-29.637569387,3.193770098,-3.67483305,-30.948774133,Neighboring_prefs,52.97428571428571,5.690476190476191,270.15825894761963,256.2328078919015,3731781,3644000,11449,99,152,10675,10530,5395,3638605,496494.275862069,225.3706896551724
2021-03-08,2021年3月第2週,63,Tochigi,118,0,0,0,0,116,-33.184854085,4.585356946,-9.981657452,-24.351566143,Neighboring_prefs,47.89142857142858,6.821428571428571,202.37823697337447,265.742714511078,1976199,1934000,995,138,123,860,2636,4284,1929716,678150.4137931034,340.5344827586207
2021-03-08,2021年3月第2週,63,Yamanashi,10,1,0,192,2877,12,-22.356736308,4.138088944,-3.603988878,-30.524868028,Yamanashi,46.04,7.357142857142857,19.00131277402431,22.564117257218488,837743,811000,170,5,6,73,102,951,810049,655856.6111111111,296.05555555555554
2021-03-15,2021年3月第3週,64,Gunma,126,4,0,0,0,126,-29.422262973,4.431136892,-4.91530283,-20.454312825,Neighboring_prefs,52.7,1.2857142857142858,230.56201323337035,262.63557266393707,1984800,1942000,3092,124,168,3166,3693,4819,1937181,615675.48,178.74
2021-03-15,2021年3月第3週,64,Ibaraki,215,2,0,0,0,224,-27.985939558,4.461418987,-5.304878899,-16.290764792,Neighboring_prefs,52.39142857142858,3.547619047619047,420.3847407204845,477.3990281033981,2881766,2860000,468,252,225,755,586,6399,2853601,800588.83720930235,289.5348837209302
2021-03-15,2021年3月第3週,64,Nagano,115,0,0,0,0,111,-25.91868555,4.049815562,-4.462164407,-25.037388494000002,Neighboring_prefs,46.528571428571425,4.303571428571429,170.34827741197412,307.5998319510584,2128120,2049000,3984,179,223,5030,6773,2532,2046468,618748.5735294118,336.55882352941177
2021-03-15,2021年3月第3週,64,Shizuoka,99,8,0,0,0,97,-30.205079433,3.795997068,-5.770878072,-26.082402075,Neighboring_prefs,57.87714285714286,15.83333333333333,256.4233527056385,271.4761960007364,3742534,3644000,10675,152,185,10530,10837,5494,3638506,541157.2413793104,241.79310344827587
2021-03-15,2021年3月第3週,64,Tochigi,138,2,0,0,0,143,-31.278282049,4.92514704,-11.002139288,-20.19688985,Neighboring_prefs,51.864285714285714,5.25,266.0861165627905,273.4120594942579,1983230,1934000,860,123,211,2636,1609,4422,1929578,728744.0172413794,356.08620689655174
2021-03-15,2021年3月第3週,64,Yamanashi,5,0,0,194,3071,3,-21.966143345,4.704758633,-5.03993995,-19.698674243,Yamanashi,51.04142857142857,5.821428571428571,22.557215737721243,19.752798992623756,845055,811000,73,6,27,102,175,956,810044,740120.5,319.5
2021-03-22,2021年3月第4週,65,Gunma,124,5,0,0,0,132,-29.028042677,2.871529846,0.516935497,-21.573016186,Neighboring_prefs,52.94428571428571,0.7142857142857143,262.9411034961688,307.1391480258489,1978784,1942000,3166,168,150,3693,4070,4943,1937057,652693.34,188.69
2021-03-22,2021年3月第4週,65,Ibaraki,252,3,0,0,0,256,-25.806427017,3.63415535,-0.850393494,-14.689105607,Neighboring_prefs,53.205714285714286,1.8809523809523812,477.3476199197619,491.5512007346341,2885783,2860000,755,225,237,586,1020,6651,2853349,845191.9534883721,307.8837209302326
2021-03-22,2021年3月第4週,65,Nagano,179,0,0,0,0,189,-29.182858949,4.227832126,-1.740316101,-28.629730364,Neighboring_prefs,47.550714285714285,1.8928571428571428,308.1393475620758,420.2255865802022,2127371,2049000,5030,223,266,6773,6976,2711,2046289,610712.1911764706,341.4264705882353
2021-03-22,2021年3月第4週,65,Shizuoka,152,5,0,0,0,166,-30.013302392,2.958131834,-0.084358038,-25.235755201,Neighboring_prefs,56.317142857142855,13.857142857142854,274.4182262019388,367.40796088860696,3749770,3644000,10530,185,136,10837,9939,5646,3638354,594403.9913793104,260.5258620689655
2021-03-22,2021年3月第4週,65,Tochigi,123,0,0,0,0,130,-31.431997364,4.161466119,-6.614958072,-23.465264945,Neighboring_prefs,52.72571428571429,2.142857142857143,275.27043325507475,348.4366438907118,1987062,1934000,2636,211,171,1609,1527,4545,1929455,760393.4310344828,367.2068965517241
2021-03-22,2021年3月第4週,65,Yamanashi,6,1,0,204,3275,9,-21.470764287,3.639459602,-1.101030324,-18.097768507,Yamanashi,49.15142857142857,1.7142857142857142,20.95512305925145,44.40429702523694,857223,811000,102,27,39,175,200,962,810038,840517.7222222222,365.6111111111111
2021-03-29,2021年4月第1週,66,Gunma,168,0,0,0,0,155,-29.713787571,4.038674819,-2.858947047,-20.415967589,Neighboring_prefs,61.34,1.8928571428571428,307.72993909533767,336.37254430435996,1977980,1942000,3693,150,220,4070,4064,5111,1936889,610829.96,181.24
2021-03-29,2021年4月第1週,66,Ibaraki,225,1,0,0,0,218,-23.663576553,4.995887886,-4.840867821,-14.429182277,Neighboring_prefs,60.29428571428572,6.190476190476191,493.0197947104851,482.68647764179354,2885925,2860000,586,237,319,1020,792,6876,2853124,725903.4883720931,281.09302325581393
2021-03-29,2021年4月第1週,66,Nagano,223,0,0,0,0,226,-26.435698643,5.11199417,-8.366761798,-23.365466522,Neighboring_prefs,56.049285714285716,1.625,419.7253468108703,511.6137141052956,2121722,2049000,6773,266,305,6976,8186,2934,2046066,548451.1617647059,321.19117647058823
2021-03-29,2021年4月第1週,66,Shizuoka,185,3,0,0,0,174,-24.031523639,3.707964432,-3.919468049,-30.355948086,Neighboring_prefs,63.14857142857143,8.380952380952381,371.742802652813,368.7258046504025,3737247,3644000,10837,136,190,9939,11266,5831,3638169,537620.6465517242,242.5344827586207
2021-03-29,2021年4月第1週,66,Tochigi,211,0,0,0,0,216,-31.250801659,5.052096586,-7.813222178,-21.189112722,Neighboring_prefs,61.09571428571429,4.5,349.71511079627794,398.48228786933754,1985355,1934000,1609,171,141,1527,1477,4756,1929244,682223.9655172414,353.8448275862069
2021-03-29,2021年4月第1週,66,Yamanashi,27,0,0,107,3382,27,-15.661614474,5.054349775,-5.588400793,-15.245733219,Yamanashi,57.47,2.5357142857142856,47.58695775581591,82.41347068850388,858427,811000,175,39,43,200,382,989,810011,740582.2222222222,329.27777777777777
2021-04-05,2021年4月第2週,67,Gunma,150,2,0,0,0,171,-29.579972766,2.869600318,-2.560767842,-11.778705037,Neighboring_prefs,53.214285714285715,0.03571428571428571,336.1323314130285,389.40118708421227,1974585,1942000,4070,220,243,4064,4545,5261,1936739,540294.76,152.69
2021-04-05,2021年4月第2週,67,Ibaraki,237,1,0,0,0,238,-23.660380107,3.2432339,-5.141867243,-6.820341452,Neighboring_prefs,50.70285714285714,2.761904761904762,484.5013984325456,579.5389096523605,2881159,2860000,1020,319,455,792,956,7113,2852887,634050.5116279069,247.02325581395348
2021-04-05,2021年4月第2週,67,Nagano,266,2,0,0,0,264,-27.546651395,2.781767551,-5.945211922,-11.391582523,Neighboring_prefs,46.39357142857143,0.05357142857142857,509.7696228700908,597.9155013087612,2115193,2049000,6976,305,230,8186,7787,3200,2045800,440579.25,263.1029411764706
2021-04-05,2021年4月第2週,67,Shizuoka,136,3,0,0,0,138,-24.722133405,1.94357788,-1.57461198,-26.084164909,Neighboring_prefs,56.84,2.8095238095238093,370.29990305228023,391.7775682859395,3717358,3644000,9939,190,161,11266,11425,5967,3638033,490650.6379310345,221.2844827586207
2021-04-05,2021年4月第2週,67,Tochigi,171,0,0,0,0,164,-32.722467942,3.17108861,-6.08190339,-17.153571796,Neighboring_prefs,51.73571428571428,0.5357142857142857,398.5429820534838,337.1887214424595,1970146,1934000,1527,141,159,1477,1275,4927,1929073,598281.3965517242,310.62068965517244
2021-04-05,2021年4月第2週,67,Yamanashi,39,0,0,200,3582,37,-27.324668705,2.408396146,-3.725422143,-16.387620255,Yamanashi,49.408571428571435,0.6428571428571429,84.68435678284753,104.86776099661743,851165,811000,200,43,67,382,466,1028,809972,638266.3333333334,302.55555555555554
2021-04-12,2021年4月第3週,68,Gunma,220,1,0,0,0,NA,-29.547103365,2.872929663,0.544615316,-14.659676572,Neighboring_prefs,56.71142857142857,4.428571428571429,388.62948945587755,484.1291452974878,1979396,1942000,4064,243,290,4545,4614,5481,1936519,538794.45,153.9
2021-04-12,2021年4月第3週,68,Ibaraki,319,1,0,0,0,NA,-14.923356677,3.613882477,-3.530977562,-8.953155248,Neighboring_prefs,56.22285714285714,13.333333333333332,578.8982722449132,795.5873241909462,2888258,2860000,792,455,256,956,1176,7432,2852568,610730.3488372093,236.13953488372093
2021-04-12,2021年4月第3週,68,Nagano,305,9,0,0,0,NA,-35.303039892,4.348666851,-8.070909017,-26.666534103,Neighboring_prefs,51.394999999999996,7.178571428571429,594.0913747786328,566.4422065794391,2108653,2049000,8186,230,119,7787,5700,3505,2045495,428927.9411764706,256.1617647058824
2021-04-12,2021年4月第3週,68,Shizuoka,190,0,0,0,0,NA,-31.521225915,3.549134121,-4.179072975,-31.50516905,Neighboring_prefs,58.4,13.595238095238097,383.7789376542259,425.5454146568627,3708819,3644000,11266,161,143,11425,11434,6157,3637843,473170.2155172414,211.91379310344828
2021-04-12,2021年4月第3週,68,Tochigi,141,0,0,0,0,NA,-32.313201221,3.879638813,-6.987136621,-21.045269219,Neighboring_prefs,55.85,5.464285714285714,335.02851700941295,332.5820949730498,1969223,1934000,1477,159,122,1275,1169,5068,1928932,569900.0344827586,293.7413793103448
2021-04-12,2021年4月第3週,68,Yamanashi,43,0,0,201,3783,NA,-26.594197846,2.961629111,-3.27141528,-27.751980804,Yamanashi,52.494285714285716,4.642857142857143,103.0532190567518,135.65922341410058,844683,811000,382,67,74,466,486,1071,809929,576626.4444444445,260.3888888888889
2021-04-19,2021年4月第4週,69,Gunma,243,1,0,0,0,NA,-37.26315055,3.913227991,-1.841801778,-19.869773709,Neighboring_prefs,60.542857142857144,0,483.6871152275623,709.7467943568261,1974754,1942000,4545,290,NA,4614,NA,5724,1936276,540021.01,155.23
2021-04-19,2021年4月第4週,69,Ibaraki,455,3,0,0,0,NA,-28.199638606,4.446182658,-3.96168559,-14.559675388,Neighboring_prefs,57.15714285714286,0.11904761904761904,795.766881583006,865.8681575556415,2893962,2860000,956,256,NA,1176,NA,7887,2852113,625336.7093023256,245.17441860465115
2021-04-19,2021年4月第4週,69,Nagano,230,10,0,0,0,NA,-44.512055366,5.220860881,-10.053164479,-34.250450215,Neighboring_prefs,54.82785714285714,0,562.5902256076436,449.0094190061907,2117194,2049000,7787,119,NA,5700,NA,3735,2045265,452904.14705882355,259.3970588235294
2021-04-19,2021年4月第4週,69,Shizuoka,161,0,0,0,0,NA,-35.383611137,3.765532329,-2.092303549,-33.914532892,Neighboring_prefs,61.13428571428572,0,414.5488556615075,462.937023418614,3719797,3644000,11425,143,NA,11434,NA,6318,3637682,493699.9913793103,222.30172413793105
2021-04-19,2021年4月第4週,69,Tochigi,159,0,0,0,0,NA,-32.794529003,4.382039541,-5.306749513,-22.729182785,Neighboring_prefs,58.52428571428571,0.07142857142857142,329.566472507603,368.62228185188866,1980182,1934000,1275,122,NA,1169,NA,5227,1928773,602195.3965517242,311.91379310344826
2021-04-19,2021年4月第4週,69,Yamanashi,67,0,0,153,3936,NA,-33.093498571,4.087830531,-2.49658079,-22.386428937,Yamanashi,56.78857142857143,0.07142857142857142,131.2688302122676,191.23201307948324,853733,811000,466,74,NA,486,NA,1138,809862,646693.9444444445,277.55555555555554
2021-04-26,2021年4月第5週,70,Gunma,290,1,0,0,0,NA,-26.151647769,6.001487347,-9.489424526,-18.265853223,Neighboring_prefs,58.117999999999995,2.15,708.0860908769806,983.8136187154346,1990324,1942000,4614,NA,NA,NA,NA,6014,1935986,608288.05,166.73
2021-04-26,2021年4月第5週,70,Ibaraki,256,1,0,0,0,NA,-25.518216019,6.993716927,-12.178989657,-20.367509153,Neighboring_prefs,57.968,12,867.606798457623,720.404549575263,2895146,2860000,1176,NA,NA,NA,NA,8143,2851857,664877.8023255814,252.30232558139534
2021-04-26,2021年4月第5週,70,Nagano,119,6,0,0,0,NA,-35.861365549,7.220966948,-15.692278894,-24.196725203,Neighboring_prefs,52.889,6.625,448.5485602419027,416.9235155676713,2160789,2049000,5700,NA,NA,NA,NA,3854,2045146,609883.1470588235,317.4117647058824
2021-04-26,2021年4月第5週,70,Shizuoka,143,0,0,0,0,NA,-29.263660695,5.545742353,-7.322367605,-30.167891005,Neighboring_prefs,61.808,15.033333333333337,459.573606718691,590.0629299700338,3753242,3644000,11434,NA,NA,NA,NA,6461,3637539,583908.0948275862,255.54310344827587
2021-04-26,2021年4月第5週,70,Tochigi,122,1,0,0,0,NA,-30.823299787,6.165171357,-12.965218305,-21.166077857,Neighboring_prefs,58.298,7.7,368.9697816148245,410.69194409805056,1996257,1934000,1169,NA,NA,NA,NA,5349,1928651,731933.5862068966,361.32758620689657
2021-04-26,2021年4月第5週,70,Yamanashi,74,0,0,86,4022,NA,-28.464240759,6.759836588,-9.665613849,-15.484056047,Yamanashi,55.922,6.3,191.07338917721216,200.1116220584892,878235,811000,486,NA,NA,NA,NA,1212,809788,756057.8888888889,328.1666666666667
